Timestamp,Open,High,Low,Close,Volume
2019-03-07,1.0,1.0,1.0,1.0,307336.4931
2019-03-08,1.0,1.0,1.0,1.0,330283.58233
2019-03-09,1.0,1.0,1.0,1.0,279861.12049
2019-03-10,1.0,1.0,1.0,1.0,203965.16815
2019-03-11,1.0,1.0,1.0,1.0,264587.00683
2019-03-12,1.0,1.0,1.0,1.0,194905.96843
2019-03-13,1.0,1.0,1.0,1.0,209456.09848
2019-03-14,1.0,1.0,1.0,1.0,258413.81868000003
2019-03-15,1.0,1.0,1.0,1.0,295832.26561999996
2019-03-16,1.0,1.0,1.0,1.0,474664.10196999996
2019-03-17,1.0,1.0,1.0,1.0,252697.08148000002
2019-03-18,1.0,1.0,1.0,1.0,281718.96195
2019-03-19,1.0,1.0,1.0,1.0,218577.45208000002
2019-03-20,1.0,1.0,1.0,1.0,222883.51754
2019-03-21,1.0,1.0,1.0,1.0,312531.39368000004
2019-03-22,1.0,1.0,1.0,1.0,186119.74745
2019-03-23,1.0,1.0,1.0,1.0,174710.43059
2019-03-24,1.0,1.0,1.0,1.0,198490.45124000002
2019-03-25,1.0,1.0,1.0,1.0,230880.285
2019-03-26,1.0,1.0,1.0,1.0,183139.11426
2019-03-27,1.0,1.0,1.0,1.0,317167.45325
2019-03-28,1.0,1.0,1.0,1.0,163185.6991
2019-03-29,1.0,1.0,1.0,1.0,235853.0454
2019-03-30,1.0,1.0,1.0,1.0,254798.70067
2019-03-31,1.0,1.0,1.0,1.0,142469.21171
2019-04-01,1.0,1.0,1.0,1.0,234310.19160999998
2019-04-02,1.0,1.0,1.0,1.0,906868.8586
2019-04-03,1.0,1.0,1.0,1.0,1345344.53845
2019-04-04,1.0,1.0,1.0,1.0,686080.95248
2019-04-05,1.0,1.0,1.0,1.0,516070.34553
2019-04-06,1.0,1.0,1.0,1.0,528168.33297
2019-04-07,1.0,1.0,1.0,1.0,465507.52496999997
2019-04-08,1.0,1.0,1.0,1.0,873410.07285
2019-04-09,1.0,1.0,1.0,1.0,431986.36108
2019-04-10,1.0,1.0,1.0,1.0,523943.20498000004
2019-04-11,1.0,1.0,1.0,1.0,661305.30321
2019-04-12,1.0,1.0,1.0,1.0,316337.87823000003
2019-04-13,1.0,1.0,1.0,1.0,179237.74574
2019-04-14,1.0,1.0,1.0,1.0,186977.66211
2019-04-15,1.0,1.0,1.0,1.0,351548.9079
2019-04-16,1.0,1.0,1.0,1.0,240370.50441
2019-04-17,1.0,1.0,1.0,1.0,227841.54981
2019-04-18,1.0,1.0,1.0,1.0,396118.94406999997
2019-04-19,1.0,1.0,1.0,1.0,320541.72166
2019-04-20,1.0,1.0,1.0,1.0,253596.48406999998
2019-04-21,1.0,1.0,1.0,1.0,283450.43943
2019-04-22,1.0,1.0,1.0,1.0,269868.39876
2019-04-23,1.0,1.0,1.0,1.0,363523.34531
2019-04-24,1.0,1.0,1.0,1.0,426497.04153000005
2019-04-25,1.0,1.0,1.0,1.0,422657.03239
2019-04-26,1.0,1.0,1.0,1.0,500355.86283
2019-04-27,1.0,1.0,1.0,1.0,215918.63841999997
2019-04-28,1.0,1.0,1.0,1.0,152976.30181
2019-04-29,1.0,1.0,1.0,1.0,243591.94898000002
2019-04-30,1.0,1.0,1.0,1.0,305056.24653
2019-05-01,1.0,1.0,1.0,1.0,192517.62763
2019-05-02,1.0,1.0,1.0,1.0,289519.02025
2019-05-03,1.0,1.0,1.0,1.0,416357.52123
2019-05-04,1.0,1.0,1.0,1.0,312928.58349
2019-05-05,1.0,1.0,1.0,1.0,176029.10445
2019-05-06,1.0,1.0,1.0,1.0,506528.14278
2019-05-07,1.0,1.0,1.0,1.0,732496.87861
2019-05-08,1.0,1.0,1.0,1.0,296410.76103
2019-05-09,1.0,1.0,1.0,1.0,284663.99455999996
2019-05-10,1.0,1.0,1.0,1.0,425543.74021
2019-05-11,1.0,1.0,1.0,1.0,885292.3838899999
2019-05-12,1.0,1.0,1.0,1.0,823372.28148
2019-05-13,1.0,1.0,1.0,1.0,669265.4652399999
2019-05-14,1.0,1.0,1.0,1.0,864211.0060299999
2019-05-15,1.0,1.0,1.0,1.0,574697.29927
2019-05-16,1.0,1.0,1.0,1.0,1733360.8936
2019-05-17,1.0,1.0,1.0,1.0,1529892.56898
2019-05-18,1.0,1.0,1.0,1.0,673218.09982
2019-05-19,1.0,1.0,1.0,1.0,823859.06342
2019-05-20,1.0,1.0,1.0,1.0,666889.82241
2019-05-21,1.0,1.0,1.0,1.0,580249.69753
2019-05-22,1.0,1.0,1.0,1.0,592848.95605
2019-05-23,1.0,1.0,1.0,1.0,600193.89368
2019-05-24,1.0,1.0,1.0,1.0,447066.92596
2019-05-25,1.0,1.0,1.0,1.0,332544.38730999996
2019-05-26,1.0,1.0,1.0,1.0,450090.22323999996
2019-05-27,1.0,1.0,1.0,1.0,635463.5020399999
2019-05-28,1.0,1.0,1.0,1.0,409443.69364
2019-05-29,1.0,1.0,1.0,1.0,383412.45769
2019-05-30,1.0,1.0,1.0,1.0,1066279.4938700001
2019-05-31,1.0,1.0,1.0,1.0,602153.87244
2019-06-01,1.0,1.0,1.0,1.0,455676.98613000003
2019-06-02,1.0,1.0,1.0,1.0,301536.15062
2019-06-03,1.0,1.0,1.0,1.0,397360.65275
2019-06-04,1.0,1.0,1.0,1.0,633822.7124600001
2019-06-05,1.0,1.0,1.0,1.0,335953.37927
2019-06-06,1.0,1.0,1.0,1.0,297579.14734
2019-06-07,1.0,1.0,1.0,1.0,353378.6568
2019-06-08,1.0,1.0,1.0,1.0,188448.27748
2019-06-09,1.0,1.0,1.0,1.0,316931.85638
2019-06-10,1.0,1.0,1.0,1.0,314662.52637
2019-06-11,1.0,1.0,1.0,1.0,237508.42798
2019-06-12,1.0,1.0,1.0,1.0,336499.3016
2019-06-13,1.0,1.0,1.0,1.0,291757.21635
2019-06-14,1.0,1.0,1.0,1.0,327383.28236
2019-06-15,1.0,1.0,1.0,1.0,286594.98029000004
2019-06-16,1.0,1.0,1.0,1.0,458176.54236
2019-06-17,1.0,1.0,1.0,1.0,339277.66706999997
2019-06-18,1.0,1.0,1.0,1.0,319941.55156
2019-06-19,1.0,1.0,1.0,1.0,208375.68381
2019-06-20,1.0,1.0,1.0,1.0,200717.7737
2019-06-21,1.0,1.0,1.0,1.0,519818.06906999997
2019-06-22,1.0,1.0,1.0,1.0,726254.67061
2019-06-23,1.0,1.0,1.0,1.0,418812.02747
2019-06-24,1.0,1.0,1.0,1.0,352791.26964
2019-06-25,1.0,1.0,1.0,1.0,345559.65047
2019-06-26,1.0,1.0,1.0,1.0,1008551.28721
2019-06-27,1.0,1.0,1.0,1.0,1016826.449
2019-06-28,1.0,1.0,1.0,1.0,529174.47722
2019-06-29,1.0,1.0,1.0,1.0,425555.16264
2019-06-30,1.0,1.0,1.0,1.0,489028.56835
2019-07-01,1.0,1.0,1.0,1.0,489769.27421000006
2019-07-02,1.0,1.0,1.0,1.0,493772.96579
2019-07-03,1.0,1.0,1.0,1.0,370521.96637
2019-07-04,1.0,1.0,1.0,1.0,270791.36878
2019-07-05,1.0,1.0,1.0,1.0,261139.28341
2019-07-06,1.0,1.0,1.0,1.0,196064.64705
2019-07-07,1.0,1.0,1.0,1.0,246111.36595
2019-07-08,1.0,1.0,1.0,1.0,289607.34177
2019-07-09,1.0,1.0,1.0,1.0,309447.34927
2019-07-10,1.0,1.0,1.0,1.0,457080.94063
2019-07-11,1.0,1.0,1.0,1.0,501592.75211000006
2019-07-12,1.0,1.0,1.0,1.0,266734.54213
2019-07-13,1.0,1.0,1.0,1.0,205959.26849000002
2019-07-14,1.0,1.0,1.0,1.0,540052.58421
2019-07-15,1.0,1.0,1.0,1.0,715991.2068800001
2019-07-16,1.0,1.0,1.0,1.0,715604.83198
2019-07-17,1.0,1.0,1.0,1.0,694854.10132
2019-07-18,1.0,1.0,1.0,1.0,609081.4909399999
2019-07-19,1.0,1.0,1.0,1.0,371622.21865
2019-07-20,1.0,1.0,1.0,1.0,325393.97225
2019-07-21,1.0,1.0,1.0,1.0,270046.1519
2019-07-22,1.0,1.0,1.0,1.0,271310.40446
2019-07-23,1.0,1.0,1.0,1.0,317876.48241999996
2019-07-24,1.0,1.0,1.0,1.0,331162.6484
2019-07-25,1.0,1.0,1.0,1.0,280370.29627
2019-07-26,1.0,1.0,1.0,1.0,197781.98653
2019-07-27,1.0,1.0,1.0,1.0,301209.41113
2019-07-28,1.0,1.0,1.0,1.0,218801.16693
2019-07-29,1.0,1.0,1.0,1.0,226941.28
2019-07-30,1.0,1.0,1.0,1.0,222683.79393
2019-07-31,1.0,1.0,1.0,1.0,207213.55658
2019-08-01,1.0,1.0,1.0,1.0,186806.18844
2019-08-02,1.0,1.0,1.0,1.0,206867.03039
2019-08-03,1.0,1.0,1.0,1.0,181591.95296
2019-08-04,1.0,1.0,1.0,1.0,135622.0258
2019-08-05,1.0,1.0,1.0,1.0,307956.27210999996
2019-08-06,1.0,1.0,1.0,1.0,341279.08159
2019-08-07,1.0,1.0,1.0,1.0,279104.7037
2019-08-08,1.0,1.0,1.0,1.0,236886.35423000003
2019-08-09,1.0,1.0,1.0,1.0,232062.12756999998
2019-08-10,1.0,1.0,1.0,1.0,252614.02389
2019-08-11,1.0,1.0,1.0,1.0,188474.09047999998
2019-08-12,1.0,1.0,1.0,1.0,122760.94619
2019-08-13,1.0,1.0,1.0,1.0,166922.48200999998
2019-08-14,1.0,1.0,1.0,1.0,325228.98931
2019-08-15,1.0,1.0,1.0,1.0,237953.09425999998
2019-08-16,1.0,1.0,1.0,1.0,282177.01584
2019-08-17,1.0,1.0,1.0,1.0,138799.61508
