Timestamp,Open,High,Low,Close,Volume
2019-02-27,0.00042852,0.0004671,0.00042852,0.00044761,1061756.0
2019-02-28,0.00044933,0.00045014,0.00042023,0.00042743,208163.0
2019-03-01,0.00042854,0.00046534,0.00042773,0.00044785,360898.0
2019-03-02,0.00044853,0.00048177,0.00040001,0.00047471,483082.0
2019-03-03,0.00047246,0.00047691,0.00045652,0.00046169,210749.0
2019-03-04,0.00046001,0.00046507,0.00043754,0.0004582,377857.0
2019-03-05,0.00045529,0.00046508,0.00043462,0.00044403,349050.0
2019-03-06,0.00044,0.00044626,0.00042598,0.00042598,137312.0
2019-03-07,0.00042899,0.00044046,0.00042609,0.00043757,310326.0
2019-03-08,0.00043812,0.00046338,0.00043235,0.00044961,234711.0
2019-03-09,0.00045353,0.00048068,0.00045001,0.00047679,349628.0
2019-03-10,0.00047748,0.00048468,0.0004641,0.00047323,393558.0
2019-03-11,0.00047284,0.00052398,0.0004641,0.00050028,519229.0
2019-03-12,0.00050231,0.00085508,0.0004829,0.0005623,6822643.0
2019-03-13,0.0005623,0.00066666,0.00054334,0.00056917,2311227.0
2019-03-14,0.00056968,0.00057102,0.00052614,0.00054686,575643.0
2019-03-15,0.00055286,0.00061701,0.00055227,0.00056122,962102.0
2019-03-16,0.00055569,0.00055877,0.00052358,0.00053179,406691.0
2019-03-17,0.00053362,0.00054011,0.00052298,0.00053024,290122.0
2019-03-18,0.00052951,0.00053666,0.00051914,0.00053309,175308.0
2019-03-19,0.00053675,0.00057368,0.00053281,0.00057065,518979.0
2019-03-20,0.00056843,0.00064032,0.00055174,0.00059603,786322.0
2019-03-21,0.00059603,0.00064429,0.00057587,0.00058836,790431.0
2019-03-22,0.00058824,0.00061952,0.00057947,0.000585,282661.0
2019-03-23,0.00058741,0.0005979,0.00057853,0.00059635,337901.0
2019-03-24,0.00059237,0.00059748,0.00057741,0.0005881,252924.0
2019-03-25,0.00058417,0.00060721,0.00056912,0.00058387,317371.0
2019-03-26,0.00058443,0.00060352,0.00055,0.00056961,629979.0
2019-03-27,0.00057141,0.00058357,0.0005664,0.00057824,235982.0
2019-03-28,0.00057824,0.00058351,0.00056904,0.00058034,123075.0
2019-03-29,0.00058044,0.00059021,0.00056507,0.00058715,286623.0
2019-03-30,0.00058812,0.00064596,0.00056325,0.00060833,957049.0
2019-03-31,0.00060649,0.00061131,0.000575,0.00060099,694026.0
2019-04-01,0.00060195,0.00065192,0.00059215,0.00064631,470298.0
2019-04-02,0.00064633,0.00064655,0.00057715,0.00057923,615071.0
2019-04-03,0.00058297,0.00058297,0.0005342,0.00055691,732520.0
2019-04-04,0.00055134,0.00056951,0.00054553,0.00055633,268957.0
2019-04-05,0.00055893,0.00057449,0.00055198,0.00056419,287388.0
2019-04-06,0.00056566,0.0005792,0.00054222,0.00054408,406614.0
2019-04-07,0.0005451,0.00056378,0.00054,0.00054487,183418.0
2019-04-08,0.00054424,0.00054424,0.00048931,0.00049893,506841.0
2019-04-09,0.00050033,0.00050033,0.00047894,0.00049366,172535.0
2019-04-10,0.00049505,0.00049809,0.00047487,0.00048227,531991.0
2019-04-11,0.00048311,0.00048311,0.00044287,0.00046171,706198.0
2019-04-12,0.00046173,0.00048808,0.00045254,0.00047938,528238.0
2019-04-13,0.00047938,0.00048325,0.00046421,0.00047144,221626.0
2019-04-14,0.00047143,0.00049967,0.00046921,0.00048027,476038.0
2019-04-15,0.00048027,0.0005027,0.00047106,0.00047428,281617.0
2019-04-16,0.00047468,0.00049377,0.00046675,0.00047538,351033.0
2019-04-17,0.00047524,0.00048582,0.00045764,0.00047309,556003.0
2019-04-18,0.00047056,0.0005,0.00045445,0.00047135,291965.0
2019-04-19,0.00047086,0.00047743,0.0004648,0.00047192,122651.0
2019-04-20,0.00047199,0.00047199,0.00046068,0.0004681,159346.0
2019-04-21,0.0004681,0.00047123,0.00044034,0.0004604,441988.0
2019-04-22,0.00045739,0.00045943,0.00044139,0.00045697,302855.0
2019-04-23,0.00045713,0.00054342,0.00045307,0.0004611,1650394.0
2019-04-24,0.00046111,0.00047485,0.00044616,0.00045021,402144.0
2019-04-25,0.00045021,0.0004619,0.00044483,0.0004493,220406.0
2019-04-26,0.00044756,0.00045106,0.00041871,0.00042977,461743.0
2019-04-27,0.0004306,0.00043683,0.00042479,0.0004349,91399.0
2019-04-28,0.00043308,0.00043823,0.00042972,0.0004375,122748.0
2019-04-29,0.00043837,0.00047369,0.00043538,0.00043738,454187.0
2019-04-30,0.00043732,0.00044439,0.00042105,0.00043873,180328.0
2019-05-01,0.00043679,0.00044303,0.00043011,0.00043039,165700.0
2019-05-02,0.00043039,0.00043851,0.00042354,0.00042813,175705.0
2019-05-03,0.00042921,0.00043076,0.00040159,0.00041278,269417.0
2019-05-04,0.00041278,0.00042882,0.00040576,0.00041557,386747.0
2019-05-05,0.00041557,0.00041799,0.00040889,0.00040889,105583.0
2019-05-06,0.00041123,0.0005,0.00037801,0.00041099,2585711.0
2019-05-07,0.00041021,0.00046979,0.00038815,0.00040726,1528526.0
2019-05-08,0.00040621,0.00045558,0.0004049,0.00041891,640501.0
