Timestamp,Open,High,Low,Close,Volume
2019-02-27,0.00179001,0.00203352,0.00178619,0.00192208,3106188.0
2019-02-28,0.00192208,0.0019274,0.0017919,0.00183405,1261275.0
2019-03-01,0.00183405,0.00184428,0.00179449,0.00183699,452973.0
2019-03-02,0.00182854,0.00188258,0.00181765,0.00182785,373719.0
2019-03-03,0.00182824,0.001859,0.00180306,0.00183938,355594.0
2019-03-04,0.00183938,0.001854,0.00175676,0.00180336,570714.0
2019-03-05,0.00180116,0.00180116,0.00173535,0.00173535,303916.0
2019-03-06,0.00173522,0.00179458,0.00169813,0.00177651,297763.0
2019-03-07,0.00178115,0.00178625,0.001722,0.0017414,796567.0
2019-03-08,0.00173939,0.001795,0.00170885,0.0017589,525632.0
2019-03-09,0.00176234,0.00189116,0.00175,0.001829,1052544.0
2019-03-10,0.00182546,0.002027,0.00182292,0.00199363,1402154.0
2019-03-11,0.00199201,0.002054,0.0018588,0.00194173,1128724.0
2019-03-12,0.00193086,0.0020846,0.00189901,0.00203204,857383.0
2019-03-13,0.00203204,0.00213027,0.001986,0.0020382,1192955.0
2019-03-14,0.00203348,0.00203977,0.00194308,0.00200605,485758.0
2019-03-15,0.00201355,0.002105,0.00197407,0.0019914,433901.0
2019-03-16,0.00198453,0.0019901,0.00188125,0.00190393,449248.0
2019-03-17,0.00190558,0.00194789,0.00187976,0.00189835,327193.0
2019-03-18,0.00190484,0.00193102,0.00187704,0.00188882,214018.0
2019-03-19,0.00188882,0.0019537,0.0018755,0.00192655,250359.0
2019-03-20,0.00192353,0.00199191,0.00192349,0.00195268,321606.0
2019-03-21,0.00195264,0.0019765,0.00188,0.00191786,494858.0
2019-03-22,0.00191831,0.0020111,0.00190013,0.00200336,514748.0
2019-03-23,0.00200452,0.00201616,0.00195539,0.00196585,293880.0
2019-03-24,0.00195902,0.0022,0.00195024,0.00213509,1196745.0
2019-03-25,0.002135,0.00227128,0.00203431,0.00205607,1343813.0
2019-03-26,0.00206635,0.00220699,0.00204918,0.00216862,824139.0
2019-03-27,0.00216682,0.002242,0.002107,0.00217899,852147.0
2019-03-28,0.00218178,0.002228,0.00213335,0.002216,444422.0
2019-03-29,0.002216,0.00221868,0.002135,0.00214115,303697.0
2019-03-30,0.0021411,0.002236,0.002122,0.00218918,354760.0
2019-03-31,0.00219041,0.00231797,0.00218211,0.00229249,481048.0
2019-04-01,0.00229249,0.00240622,0.00224584,0.002358,666211.0
2019-04-02,0.00235361,0.00238163,0.002243,0.00230049,1185339.0
2019-04-03,0.00229186,0.00229861,0.00214933,0.00219268,1029270.0
2019-04-04,0.00220117,0.00221672,0.00209315,0.00213957,599848.0
2019-04-05,0.00214,0.00218723,0.0021,0.00216926,360944.0
2019-04-06,0.00216932,0.00225009,0.00209346,0.002136,373282.0
2019-04-07,0.002137,0.002194,0.00202203,0.00203632,587059.0
2019-04-08,0.00203005,0.00204194,0.00190066,0.00193566,452768.0
2019-04-09,0.00193308,0.00209656,0.00193308,0.00203702,582273.0
2019-04-10,0.00203165,0.00203165,0.00193803,0.00197203,367431.0
2019-04-11,0.00197823,0.00202888,0.001893,0.00192776,436510.0
