Timestamp,Open
2019-03-03,4.375724138147238e-06
2019-03-04,4.3659431469431335e-06
2019-03-05,5.496454931830264e-06
2019-03-06,4.147933667232597e-06
2019-03-07,4.057385895516654e-06
2019-03-08,3.9313730259543165e-06
2019-03-09,3.8951308997654244e-06
2019-03-10,4.054612792502239e-06
2019-03-11,3.7623841068893015e-06
2019-03-12,3.7100296449593563e-06
2019-03-13,4.022484748206019e-06
2019-03-14,3.809236814026521e-06
2019-03-15,4.205211502526466e-06
2019-03-16,4.186733964626227e-06
2019-03-17,4.019962783649475e-06
2019-03-18,3.910660635161924e-06
2019-03-19,3.9016076436463166e-06
2019-03-20,3.7421055745691606e-06
2019-03-21,3.819901661740263e-06
2019-03-22,3.8868203881953856e-06
2019-03-23,3.8057202308426616e-06
2019-03-24,3.685531846354853e-06
2019-03-25,3.7459263930379843e-06
2019-03-26,3.7137376496573037e-06
2019-03-27,3.7128245573283264e-06
2019-03-28,3.6939252014501368e-06
2019-03-29,3.7209627402706524e-06
2019-03-30,3.850712744339198e-06
2019-03-31,3.99231481898226e-06
2019-04-01,4.014601995032684e-06
2019-04-02,3.6161099275070815e-06
2019-04-03,3.16960641783187e-06
2019-04-04,3.151987497436256e-06
2019-04-05,3.1332303014082322e-06
2019-04-06,2.944017787490617e-06
2019-04-07,2.7810119703300647e-06
2019-04-08,2.73775516344416e-06
2019-04-09,2.7300470700670066e-06
2019-04-10,2.768860099989214e-06
2019-04-11,2.9374895304800146e-06
2019-04-12,2.9195253818698315e-06
2019-04-13,2.74420375440265e-06
2019-04-14,2.6979193732079253e-06
2019-04-15,2.6396084700002085e-06
2019-04-16,2.608333717253877e-06
2019-04-17,2.474638479006939e-06
2019-04-18,2.671743594934955e-06
2019-04-19,2.5480272845280355e-06
2019-04-20,2.5549449248125445e-06
2019-04-21,2.480318974537754e-06
2019-04-22,2.811840475584067e-06
2019-04-23,2.559538351053865e-06
2019-04-24,2.4525585440002677e-06
2019-04-25,2.4797478800405693e-06
2019-04-26,2.527938815785291e-06
2019-04-27,2.7721158002699454e-06
2019-04-28,2.4430089275317e-06
2019-04-29,2.5597429620858896e-06
2019-04-30,3.0777830027932645e-06
2019-05-01,2.9572225354874615e-06
2019-05-02,2.7618843049263805e-06
2019-05-03,2.8445872203118852e-06
2019-05-04,2.6720584916498743e-06
2019-05-05,2.6070023371388377e-06
2019-05-06,2.5518961999810204e-06
2019-05-07,2.1762760580099086e-06
2019-05-08,2.2699706914942437e-06
2019-05-09,2.2638815249500075e-06
2019-05-10,2.284174350198854e-06
2019-05-11,2.1578380359100513e-06
2019-05-12,1.9649648943158575e-06
2019-05-13,1.9974527338555023e-06
2019-05-14,1.8210224691523582e-06
2019-05-15,1.7988629653924023e-06
2019-05-16,1.7047901589991048e-06
2019-05-17,1.416030528943e-06
2019-05-18,1.8959063445049069e-06
2019-05-19,1.7573300601278565e-06
2019-05-20,1.5561409006044274e-06
2019-05-21,1.5552776847026584e-06
2019-05-22,1.4174257833408793e-06
2019-05-23,1.5911724447532383e-06
2019-05-24,1.6912211709674907e-06
2019-05-25,2.0102456475485605e-06
2019-05-26,1.9856922627356862e-06
2019-05-27,1.8540745342544245e-06
2019-05-28,1.93450283015398e-06
2019-05-29,2.4972976887811904e-06
2019-05-30,4.292988758076214e-06
2019-05-31,4.942750350151557e-06
2019-06-01,6.047287391472729e-06
2019-06-02,9.518401038748579e-06
2019-06-03,1.1116964508427622e-05
2019-06-04,1.2581018455550529e-05
2019-06-05,1.060407832351725e-05
2019-06-06,9.630334884749113e-06
2019-06-07,7.959668060571906e-06
2019-06-08,8.598028540166524e-06
2019-06-09,8.32737105866109e-06
2019-06-10,7.593965854750872e-06
2019-06-11,9.121741736393224e-06
2019-06-12,7.217571648469637e-06
2019-06-13,7.189060402243284e-06
2019-06-14,8.291599446477717e-06
2019-06-15,8.062218785071406e-06
2019-06-16,7.64432987354244e-06
2019-06-17,8.065100805794967e-06
2019-06-18,8.599148938017937e-06
2019-06-19,9.179623218231417e-06
2019-06-20,8.703165558074594e-06
2019-06-21,7.640152619794848e-06
2019-06-22,6.765563226282551e-06
2019-06-23,7.263471834883005e-06
2019-06-24,7.498192576437363e-06
2019-06-25,7.696087258191174e-06
2019-06-26,7.095792963080523e-06
2019-06-27,6.238827521300867e-06
2019-06-28,6.7817233770634235e-06
2019-06-29,6.8505655942838395e-06
2019-06-30,6.825403596906962e-06
2019-07-01,7.009989489613408e-06
2019-07-02,6.630934014239652e-06
2019-07-03,6.817274205138983e-06
2019-07-04,5.760891525264349e-06
2019-07-05,5.414306840789718e-06
2019-07-06,5.542767091172719e-06
2019-07-07,4.77211496944571e-06
2019-07-08,5.1683913950520906e-06
2019-07-09,4.90470801768729e-06
2019-07-10,4.871187207829112e-06
2019-07-11,4.565693300125968e-06
2019-07-12,5.439860790579667e-06
2019-07-13,4.827136613448588e-06
2019-07-14,5.130082282851009e-06
2019-07-15,5.202785742683991e-06
2019-07-16,4.861868976708307e-06
2019-07-17,6.384576373080216e-06
2019-07-18,6.254770261338999e-06
2019-07-19,6.494361382085497e-06
2019-07-20,6.683682295140662e-06
2019-07-21,6.429098968615064e-06
2019-07-22,6.471827326848481e-06
2019-07-23,6.191205906604799e-06
2019-07-24,5.522508985619653e-06
2019-07-25,6.420572275046661e-06
2019-07-26,6.886191776306527e-06
2019-07-27,6.9789162263395785e-06
2019-07-28,7.080280827867373e-06
2019-07-29,7.282596186215833e-06
2019-07-30,7.448411349144347e-06
2019-07-31,7.763959218451891e-06
2019-08-01,8.935703246502442e-06
2019-08-02,9.476540020505581e-06
2019-08-03,9.149408399895985e-06
2019-08-04,9.69002048354275e-06
2019-08-05,8.991447389347875e-06
2019-08-06,9.159934690147512e-06
2019-08-07,8.531100536249414e-06
2019-08-08,7.898723055317817e-06
2019-08-09,7.970720845610213e-06
