Timestamp,Open
2019-02-28,1.8137677945732817e-07
2019-03-01,1.8116078503772738e-07
2019-03-02,1.8748129549548687e-07
2019-03-03,1.7668017993651873e-07
2019-03-04,1.5704304820178337e-07
2019-03-05,1.805356368763464e-07
2019-03-06,1.7038791645624918e-07
2019-03-07,1.6726700905054372e-07
2019-03-08,1.6258496320105118e-07
2019-03-09,1.6908030928123576e-07
2019-03-10,1.8201042382193946e-07
2019-03-11,1.75124472033286e-07
2019-03-12,2.1430700409107246e-07
2019-03-13,2.1474702862091912e-07
2019-03-14,2.4002861935719314e-07
2019-03-15,2.383472833476907e-07
2019-03-16,2.393601322497611e-07
2019-03-17,2.806937532961711e-07
2019-03-18,3.4615505893370384e-07
2019-03-19,3.898704074890742e-07
2019-03-20,4.1820455324468624e-07
2019-03-21,3.746573076351646e-07
2019-03-22,3.347107145899103e-07
2019-03-23,3.3839166777082816e-07
2019-03-24,3.009313545951036e-07
2019-03-25,3.2106719362909607e-07
2019-03-26,3.2151175767927277e-07
2019-03-27,3.054155198762132e-07
2019-03-28,3.1702129804443684e-07
2019-03-29,3.354604545092613e-07
2019-03-30,3.544193837134609e-07
2019-03-31,3.6723759379719856e-07
2019-04-01,3.506631447188488e-07
2019-04-02,3.462722197331555e-07
2019-04-03,3.239149582034928e-07
2019-04-04,3.2407399423640986e-07
2019-04-05,3.324797256552117e-07
2019-04-06,3.1067252367568735e-07
2019-04-07,3.178471518482501e-07
2019-04-08,3.1675247550935464e-07
2019-04-09,2.928078304963515e-07
2019-04-10,2.7799163740574257e-07
2019-04-11,2.9500781603030113e-07
2019-04-12,2.9538348794641796e-07
2019-04-13,2.6414674181744543e-07
2019-04-14,2.8313363157265813e-07
2019-04-15,2.790499587342135e-07
2019-04-16,2.9971007618269043e-07
2019-04-17,2.880235011694997e-07
2019-04-18,2.930441452130013e-07
2019-04-19,2.873348436736068e-07
2019-04-20,2.787468778594167e-07
2019-04-21,2.8876631116408063e-07
2019-04-22,2.943474008739505e-07
2019-04-23,2.932811504324693e-07
2019-04-24,2.929562966784488e-07
2019-04-25,2.842216064003173e-07
2019-04-26,2.8673826275958673e-07
2019-04-27,2.823326170800083e-07
2019-04-28,2.8093164043821507e-07
2019-04-29,2.765337578688797e-07
2019-04-30,2.706967568965815e-07
2019-05-01,2.7576255020351646e-07
2019-05-02,3.044499373195738e-07
2019-05-03,3.095245722367606e-07
2019-05-04,3.0650834152375163e-07
2019-05-05,3.002355553886815e-07
2019-05-06,3.0269989781066445e-07
2019-05-07,2.8450236444439577e-07
2019-05-08,2.794104036497891e-07
2019-05-09,2.7849610257516476e-07
2019-05-10,2.659953204251794e-07
2019-05-11,2.656979719106907e-07
2019-05-12,2.4940520472283825e-07
2019-05-13,2.459727678909847e-07
2019-05-14,2.3637106580320602e-07
2019-05-15,2.0959512065883321e-07
2019-05-16,1.961247132262804e-07
2019-05-17,1.8302043404752013e-07
2019-05-18,1.80175041745673e-07
2019-05-19,1.8986830433850312e-07
