Timestamp,Open,High,Low,Close,Volume
2019-02-27,0.0003262,0.00033946,0.00031774,0.00032246,703250.0
2019-02-28,0.00032395,0.00032395,0.00031008,0.00031908,289457.0
2019-03-01,0.00031728,0.0003423,0.00031325,0.00033191,608638.0
2019-03-02,0.00033349,0.00036797,0.00033151,0.00036462,862303.0
2019-03-03,0.00036591,0.0004305,0.00035495,0.00038987,2667797.0
2019-03-04,0.00039044,0.00039141,0.00035444,0.00037551,1715494.0
2019-03-05,0.00037665,0.00039293,0.00035444,0.00037449,765056.0
2019-03-06,0.00037368,0.000399,0.00036626,0.00038427,835483.0
2019-03-07,0.00038309,0.00038856,0.00035502,0.00036043,679314.0
2019-03-08,0.00036253,0.00039206,0.00035556,0.00037765,841967.0
2019-03-09,0.00037765,0.00042388,0.00037011,0.00039637,1314684.0
2019-03-10,0.00039402,0.00040371,0.0003839,0.00038633,457327.0
2019-03-11,0.00038533,0.00039306,0.0003764,0.00038978,642640.0
2019-03-12,0.00038959,0.00045201,0.0003813,0.00040275,1331778.0
2019-03-13,0.0004041,0.00042279,0.00039215,0.00042036,460250.0
2019-03-14,0.00041817,0.0004499,0.00041107,0.00042098,714885.0
2019-03-15,0.00042062,0.00048243,0.0004154,0.00043671,1157930.0
2019-03-16,0.00043691,0.00043947,0.0004121,0.0004215,493957.0
2019-03-17,0.00042488,0.000433,0.00040747,0.00042051,513869.0
2019-03-18,0.00041988,0.0004316,0.00040273,0.00040513,551005.0
2019-03-19,0.00040538,0.00040899,0.00039464,0.00040204,361236.0
2019-03-20,0.00040279,0.00041849,0.00039648,0.00041464,452931.0
2019-03-21,0.00041342,0.00041688,0.00038653,0.00040061,400561.0
2019-03-22,0.00039897,0.0004175,0.00039436,0.0004119,343504.0
2019-03-23,0.00041069,0.00041876,0.00040333,0.0004132,378241.0
2019-03-24,0.00041361,0.00041849,0.00039926,0.000403,256032.0
2019-03-25,0.00040151,0.00042599,0.000391,0.00040174,515109.0
2019-03-26,0.00040195,0.00044254,0.00039547,0.00041603,840735.0
2019-03-27,0.00041715,0.00047662,0.00041182,0.00043599,1172944.0
2019-03-28,0.00043599,0.000487,0.000415,0.00047304,1256677.0
2019-03-29,0.00047482,0.0005333,0.00045333,0.00045442,2054156.0
2019-03-30,0.00045334,0.00046203,0.00043799,0.00045877,532937.0
2019-03-31,0.00046075,0.000498,0.00045329,0.00047491,711593.0
2019-04-01,0.00047546,0.00048629,0.00045654,0.00048318,635601.0
2019-04-02,0.00048476,0.00048476,0.00042372,0.00042997,1518967.0
2019-04-03,0.00042792,0.00046637,0.00041265,0.00044602,1018075.0
2019-04-04,0.00044858,0.00048499,0.00042814,0.00047317,1103656.0
2019-04-05,0.00047771,0.00057299,0.00047159,0.00053596,2856762.0
2019-04-06,0.00054141,0.00054865,0.00048495,0.00050813,1653900.0
2019-04-07,0.00050203,0.000565,0.00049827,0.00051319,1040209.0
2019-04-08,0.00051219,0.00057453,0.00045638,0.00046829,2216995.0
2019-04-09,0.00046943,0.00047397,0.00043255,0.00045066,674092.0
2019-04-10,0.00045066,0.0004781,0.00043501,0.00044298,819470.0
2019-04-11,0.00044265,0.00045058,0.0004002,0.00042198,1280520.0
2019-04-12,0.00042194,0.00042775,0.00039744,0.00042208,632612.0
2019-04-13,0.0004222,0.00050738,0.00041572,0.00043049,2394776.0
2019-04-14,0.00042983,0.00045752,0.00042729,0.00043,648063.0
2019-04-15,0.00043172,0.00045999,0.00042499,0.00043881,854841.0
2019-04-16,0.00043788,0.00043942,0.00041338,0.00042342,309617.0
2019-04-17,0.00042156,0.00042622,0.0004126,0.00041797,301266.0
2019-04-18,0.00041672,0.00042015,0.00040228,0.0004079,311106.0
2019-04-19,0.00040817,0.00041088,0.000399,0.00040335,197104.0
2019-04-20,0.00040247,0.00042473,0.00039901,0.00041655,298419.0
2019-04-21,0.00041633,0.00042115,0.000376,0.00038665,1003584.0
2019-04-22,0.00038736,0.00042524,0.00037469,0.00039699,1453364.0
2019-04-23,0.00039699,0.00040494,0.00036587,0.00037456,550651.0
2019-04-24,0.00036995,0.00037146,0.00034573,0.0003516,1109314.0
2019-04-25,0.00035479,0.00035677,0.00032226,0.000328,1189217.0
2019-04-26,0.00033128,0.00033216,0.00030775,0.00031214,1034904.0
2019-04-27,0.00031213,0.00034294,0.00031188,0.00032737,854892.0
2019-04-28,0.00032692,0.00033215,0.00031461,0.00031654,321987.0
2019-04-29,0.0003179,0.0003208,0.0003055,0.0003096,392926.0
2019-04-30,0.00030949,0.00032345,0.00030148,0.0003144,637487.0
2019-05-01,0.00031261,0.00031582,0.00030702,0.0003107,308309.0
2019-05-02,0.00031332,0.00032004,0.00030833,0.00031729,547309.0
